attendance_id,employee_id,date,status,check_in_time,check_out_time
ATD002723,EMP00524,2025-08-16,Present,09:23,18:17
ATD002724,EMP00731,2026-04-10,Absent,NULL,NULL
ATD002725,EMP00552,2025-02-15,Present,09:10,18:33
ATD002726,EMP00122,2025-06-30,Absent,NULL,NULL
ATD002727,EMP00982,2025-11-02,Absent,NULL,NULL
ATD002728,EMP00586,2026-01-07,Present,09:03,17:42
ATD002729,EMP00495,2026-03-24,Present,08:39,16:47
ATD002730,EMP01089,2024-09-05,Present,08:44,17:11
ATD002731,EMP00664,2024-11-09,Present,08:43,17:22
ATD002732,EMP01041,2025-03-05,Present,08:59,17:06
ATD002733,EMP00738,2026-05-29,"Half Day",09:13,13:42
ATD002734,EMP00781,2026-04-08,Present,08:51,16:53
ATD002735,EMP01021,2024-09-16,Present,09:22,18:18
ATD002736,EMP00853,2025-07-02,Absent,NULL,NULL
ATD002737,EMP01083,2025-09-11,Present,08:33,17:16
ATD002738,EMP00625,2026-03-13,Present,09:04,17:47
ATD002739,EMP00958,2026-01-17,"Half Day",08:45,12:57
ATD002740,EMP00764,2026-06-04,Present,08:35,16:48
ATD002741,EMP00601,2024-09-17,Present,08:30,16:57
ATD002742,EMP00362,2026-04-10,"Work From Home",09:23,17:57
ATD002743,EMP00272,2025-12-24,Present,08:32,17:28
ATD002744,EMP00598,2024-10-05,Present,08:43,17:01
ATD002745,EMP00428,2025-11-17,Present,08:58,18:22
ATD002746,EMP00942,2026-04-18,"Half Day",08:58,13:02
ATD002747,EMP00050,2025-08-08,Present,09:24,17:54
ATD002748,EMP00090,2025-08-01,Present,08:54,17:22
ATD002749,EMP00521,2026-01-09,Present,09:06,18:34
ATD002750,EMP00522,2026-04-29,Present,09:33,17:52
ATD002751,EMP00435,2025-02-24,Present,08:48,17:30
ATD002752,EMP00169,2024-08-13,Present,08:33,17:17
ATD002753,EMP01006,2025-08-09,Present,08:31,16:34
ATD002754,EMP01070,2026-05-03,Present,09:39,18:43
ATD002755,EMP01023,2025-09-03,Present,09:41,18:35
ATD002756,EMP01074,2026-01-05,Present,09:29,17:32
ATD002757,EMP00063,2026-07-29,Present,08:34,17:48
ATD002758,EMP00260,2025-01-23,Present,09:08,17:34
ATD002759,EMP01113,2025-10-24,Present,08:35,17:12
ATD002760,EMP00636,2026-04-19,"Half Day",09:10,13:17
ATD002761,EMP00183,2025-01-16,Absent,NULL,NULL
ATD002762,EMP00359,2025-08-22,Absent,NULL,NULL
ATD002763,EMP01070,2026-02-02,Absent,NULL,NULL
ATD002764,EMP00287,2025-10-30,Present,09:17,18:09
ATD002765,EMP00293,2026-07-12,Present,08:32,17:57
ATD002766,EMP01193,2025-06-11,Absent,NULL,NULL
ATD002767,EMP00300,2024-12-16,Absent,NULL,NULL
ATD002768,EMP00878,2026-04-22,Present,09:32,18:15
ATD002769,EMP00870,2026-01-07,Absent,NULL,NULL
ATD002770,EMP00235,2025-04-01,"Work From Home",09:18,18:01
ATD002771,EMP00711,2026-02-14,Present,09:09,17:16
ATD002772,EMP01162,2025-12-12,"Half Day",09:18,13:42
ATD002773,EMP00216,2024-08-18,Present,09:19,18:05
ATD002774,EMP00032,2026-06-19,Absent,NULL,NULL
ATD002775,EMP00730,2024-08-09,Present,08:34,17:34
ATD002776,EMP01201,2026-03-23,Present,08:48,17:13
ATD002777,EMP00485,2025-01-30,"Work From Home",09:29,18:05
ATD002778,EMP00846,2025-06-28,"Work From Home",09:23,17:59
ATD002779,EMP00693,2026-04-26,"Work From Home",09:56,18:55
ATD002780,EMP00983,2026-07-02,Present,09:18,17:34
ATD002781,EMP00550,2026-04-20,"Half Day",09:01,13:24
ATD002782,EMP00617,2026-06-14,Present,08:43,17:19
ATD002783,EMP00360,2025-11-09,Present,08:44,16:53
ATD002784,EMP01112,2026-06-03,Present,09:36,18:57
ATD002785,EMP00892,2024-10-31,Present,09:07,17:17
ATD002786,EMP00217,2024-09-20,Absent,NULL,NULL
ATD002787,EMP00545,2024-09-14,Absent,NULL,NULL
ATD002788,EMP00243,2025-04-05,"Work From Home",09:39,18:28
ATD002789,EMP01124,2026-02-06,Present,08:57,18:05
ATD002790,EMP00402,2025-01-20,Present,09:02,17:38
ATD002791,EMP00749,2025-03-06,Absent,NULL,NULL
ATD002792,EMP00622,2025-08-08,Present,09:25,18:31
ATD002793,EMP00502,2025-10-17,Present,09:34,19:02
ATD002794,EMP01044,2025-05-04,Present,08:48,18:18
ATD002795,EMP00092,2026-05-22,Present,09:10,17:44
ATD002796,EMP00528,2025-09-20,Present,09:14,17:44
ATD002797,EMP00696,2025-08-15,Present,08:51,17:22
ATD002798,EMP00582,2024-12-12,Present,09:24,18:33
ATD002799,EMP00046,2024-08-11,Present,08:41,18:04
ATD002800,EMP00273,2025-07-06,Present,09:14,18:42
ATD002801,EMP01205,2025-12-19,Present,09:01,18:02
ATD002802,EMP00351,2024-09-10,Present,09:31,18:00
ATD002803,EMP00243,2025-02-09,"Work From Home",09:04,17:23
ATD002804,EMP00574,2026-06-18,"Work From Home",09:52,17:52
ATD002805,EMP00833,2026-04-17,Present,08:54,17:16
ATD002806,EMP01101,2026-01-22,"Work From Home",09:23,18:22
ATD002807,EMP00439,2025-04-26,"Half Day",09:21,12:57
ATD002808,EMP01144,2025-05-08,Present,09:40,18:35
ATD002809,EMP00293,2024-09-29,"Work From Home",09:14,17:14
ATD002810,EMP00921,2026-03-12,"Work From Home",09:52,18:33
ATD002811,EMP00479,2024-09-05,"Work From Home",09:23,17:51
ATD002812,EMP00431,2025-05-21,Present,09:35,18:31
ATD002813,EMP00901,2024-08-07,Present,09:31,18:26
ATD002814,EMP00947,2025-10-31,Present,08:52,18:01
ATD002815,EMP00166,2025-01-21,Absent,NULL,NULL
ATD002816,EMP00596,2025-10-24,Present,08:51,18:20
ATD002817,EMP00954,2025-05-27,Present,08:55,17:04
ATD002818,EMP00565,2025-11-26,Present,08:43,16:48
ATD002819,EMP00587,2025-10-31,Present,09:39,18:47
ATD002820,EMP00015,2025-09-28,Present,09:20,18:47
ATD002821,EMP00950,2025-06-22,Present,08:41,18:08
ATD002822,EMP00291,2025-05-20,Present,08:51,18:07
ATD002823,EMP01056,2024-11-18,"Half Day",08:50,12:32
ATD002824,EMP00289,2024-12-08,Present,09:07,18:19
ATD002825,EMP00736,2025-06-06,Present,08:40,17:11
ATD002826,EMP00550,2024-10-29,Present,08:38,17:22
ATD002827,EMP00974,2024-11-18,Present,08:50,18:15
ATD002828,EMP00383,2026-07-11,Present,09:08,18:33
ATD002829,EMP00114,2024-09-11,Absent,NULL,NULL
ATD002830,EMP00044,2024-12-03,"Work From Home",09:08,18:04
ATD002831,EMP00295,2025-05-14,Present,08:43,18:06
ATD002832,EMP00369,2026-06-19,Present,08:58,17:47
ATD002833,EMP00425,2026-01-27,Present,08:46,17:01
ATD002834,EMP00865,2026-05-16,Absent,NULL,NULL
ATD002835,EMP00635,2025-07-27,Absent,NULL,NULL
ATD002836,EMP00446,2026-07-01,Present,09:12,18:06
ATD002837,EMP00834,2026-01-23,"Work From Home",09:04,18:02
ATD002838,EMP00224,2025-04-26,Present,08:48,16:54
ATD002839,EMP00409,2026-06-15,Present,08:57,17:06
ATD002840,EMP01122,2024-09-06,Absent,NULL,NULL
ATD002841,EMP00647,2025-07-10,Present,09:08,17:58
ATD002842,EMP00482,2025-06-01,Present,08:34,17:45
ATD002843,EMP00423,2026-07-17,Present,09:29,17:56
ATD002844,EMP00869,2025-10-27,Present,08:41,17:35
ATD002845,EMP00084,2025-10-07,Absent,NULL,NULL
ATD002846,EMP00340,2025-08-21,Present,09:32,17:54
ATD002847,EMP00949,2025-10-23,Present,09:23,17:24
ATD002848,EMP00134,2026-07-01,Present,09:17,18:44
ATD002849,EMP00187,2024-09-24,Present,09:01,17:12
ATD002850,EMP00566,2024-09-01,Present,08:31,16:49
ATD002851,EMP01180,2026-01-13,"Half Day",08:46,13:09
ATD002852,EMP00462,2025-02-06,Present,08:40,17:36
ATD002853,EMP00524,2026-02-23,"Work From Home",09:03,17:44
ATD002854,EMP00281,2024-10-04,Present,08:52,17:00
ATD002855,EMP00623,2025-09-23,Present,08:54,17:03
ATD002856,EMP00349,2025-10-31,Present,08:42,16:43
ATD002857,EMP00729,2025-12-17,"Work From Home",09:23,18:02
ATD002858,EMP00544,2025-09-09,Present,08:39,17:17
ATD002859,EMP00800,2026-02-26,Present,08:53,17:15
ATD002860,EMP01189,2026-01-12,Absent,NULL,NULL
ATD002861,EMP00892,2024-10-21,Present,09:39,18:15
ATD002862,EMP00195,2026-04-21,"Work From Home",09:45,17:54
ATD002863,EMP01041,2026-05-31,Present,09:27,18:21
ATD002864,EMP00186,2026-07-09,Present,08:37,17:59
ATD002865,EMP01059,2026-01-17,Present,09:05,18:15
ATD002866,EMP00774,2024-08-02,Absent,NULL,NULL
ATD002867,EMP01071,2026-06-21,Present,09:15,17:57
ATD002868,EMP00887,2025-10-18,"Work From Home",09:18,17:48
ATD002869,EMP01150,2026-04-30,Present,08:46,17:29
ATD002870,EMP00600,2026-01-07,"Work From Home",09:22,17:35
ATD002871,EMP00087,2024-12-31,Absent,NULL,NULL
ATD002872,EMP01210,2026-06-07,Present,08:51,18:08
ATD002873,EMP00388,2025-11-11,Present,09:15,18:32
ATD002874,EMP00191,2025-07-30,Present,08:45,17:14
ATD002875,EMP00384,2025-06-28,Present,08:58,17:08
ATD002876,EMP01146,2026-02-15,"Half Day",09:15,13:41
ATD002877,EMP00738,2025-02-15,Present,08:52,17:25
ATD002878,EMP00878,2026-03-22,Present,08:41,16:43
ATD002879,EMP00997,2025-09-27,Present,09:31,18:20
ATD002880,EMP01213,2024-11-12,"Half Day",09:29,13:00
ATD002881,EMP00516,2024-08-07,Absent,NULL,NULL
ATD002882,EMP01016,2025-12-12,Absent,NULL,NULL
ATD002883,EMP00979,2026-04-11,Present,09:06,18:05
ATD002884,EMP01126,2025-05-26,Present,09:37,18:37
ATD002885,EMP00531,2026-07-28,Present,08:59,17:26
ATD002886,EMP00758,2026-03-09,Present,09:11,17:29
ATD002887,EMP00316,2026-04-13,Present,08:49,17:56
ATD002888,EMP00775,2025-05-29,Present,09:21,18:09
ATD002889,EMP00016,2024-11-30,Present,08:57,17:19
ATD002890,EMP00638,2026-04-04,Present,08:39,17:01
ATD002891,EMP00885,2025-03-17,Present,09:22,18:41
ATD002892,EMP00536,2026-07-07,"Work From Home",09:32,17:51
ATD002893,EMP00823,2025-01-21,Present,08:32,16:34
ATD002894,EMP01021,2025-05-03,Present,08:32,16:45
ATD002895,EMP01023,2025-02-22,Absent,NULL,NULL
ATD002896,EMP01134,2026-04-05,"Work From Home",09:56,17:57
ATD002897,EMP00544,2026-01-23,Present,08:30,16:57
ATD002898,EMP00258,2025-06-04,"Half Day",08:47,12:27
ATD002899,EMP01041,2026-02-22,Present,09:06,18:12
ATD002900,EMP00214,2026-07-11,"Work From Home",09:10,17:28
ATD002901,EMP01107,2025-05-29,Present,09:20,17:48
ATD002902,EMP00953,2024-10-23,Present,08:58,17:30
ATD002903,EMP00959,2026-07-13,Present,08:41,16:58
ATD002904,EMP00506,2026-02-11,"Work From Home",09:16,17:29
ATD002905,EMP00558,2026-03-26,Present,09:22,17:47
ATD002906,EMP00552,2026-02-16,"Work From Home",09:19,18:10
ATD002907,EMP00919,2026-03-19,Present,09:23,18:22
ATD002908,EMP00951,2026-03-15,Present,09:34,19:01
ATD002909,EMP00423,2026-08-06,Present,08:51,17:57
ATD002910,EMP00398,2026-06-08,Present,08:35,16:36
ATD002911,EMP00762,2024-10-14,Present,08:53,17:29
ATD002912,EMP00429,2024-12-08,Absent,NULL,NULL
ATD002913,EMP00076,2024-10-23,Present,08:37,18:00
ATD002914,EMP00050,2024-10-30,Present,08:43,18:02
ATD002915,EMP00583,2026-05-03,Present,09:00,17:08
ATD002916,EMP00129,2025-12-30,Present,09:02,18:20
ATD002917,EMP00944,2025-04-30,Absent,NULL,NULL
ATD002918,EMP00670,2026-06-02,Present,08:49,18:13
ATD002919,EMP01194,2025-11-10,Present,09:12,18:12
ATD002920,EMP00380,2025-10-25,"Work From Home",09:28,17:53
ATD002921,EMP00595,2025-10-23,Absent,NULL,NULL
ATD002922,EMP00123,2025-11-29,"Half Day",09:14,12:49
ATD002923,EMP00859,2025-09-22,"Work From Home",09:43,18:26
ATD002924,EMP01170,2024-12-24,"Work From Home",09:05,17:29
ATD002925,EMP01047,2025-08-08,Present,09:29,18:43
ATD002926,EMP00554,2025-01-14,Present,09:38,17:42
ATD002927,EMP00675,2025-10-20,"Half Day",09:09,13:17
ATD002928,EMP00360,2026-02-18,Present,08:49,17:43
ATD002929,EMP00101,2024-10-25,"Half Day",09:17,12:57
ATD002930,EMP00864,2025-03-26,Present,09:11,17:39
ATD002931,EMP00906,2026-06-18,Present,08:35,17:30
ATD002932,EMP01158,2025-08-14,Present,09:31,17:57
ATD002933,EMP00800,2025-09-02,Present,08:44,16:52
ATD002934,EMP00661,2025-08-14,"Half Day",09:21,13:08
ATD002935,EMP00626,2026-07-03,Present,09:43,17:54
ATD002936,EMP00168,2025-08-15,Present,08:31,17:56
ATD002937,EMP00375,2025-05-13,Absent,NULL,NULL
ATD002938,EMP01223,2025-06-19,Present,08:32,17:17
ATD002939,EMP01046,2025-05-12,"Work From Home",09:35,17:57
ATD002940,EMP00470,2024-09-05,Present,08:57,17:26
ATD002941,EMP00056,2026-01-22,Present,09:22,17:32
ATD002942,EMP00410,2025-09-28,Present,09:40,18:00
ATD002943,EMP00210,2025-04-16,Present,09:23,18:14
ATD002944,EMP00207,2025-06-12,Present,09:22,17:59
ATD002945,EMP00277,2026-07-19,Present,09:40,17:54
ATD002946,EMP00847,2026-04-23,Present,09:40,17:44
ATD002947,EMP00889,2026-06-01,Absent,NULL,NULL
ATD002948,EMP00956,2024-11-04,Present,08:59,18:27
ATD002949,EMP00094,2026-02-07,Present,09:42,18:39
ATD002950,EMP00012,2026-02-13,Present,08:30,17:28
ATD002951,EMP00535,2024-11-17,Present,09:27,18:08
ATD002952,EMP00750,2024-11-02,Present,09:03,18:15
ATD002953,EMP01005,2026-03-16,Present,09:15,17:42
ATD002954,EMP01000,2024-10-15,Present,09:23,18:12
ATD002955,EMP01195,2025-05-16,Present,09:42,18:44
ATD002956,EMP00235,2025-03-30,Present,09:20,17:53
ATD002957,EMP01105,2025-11-23,"Work From Home",09:29,18:12
ATD002958,EMP00655,2026-01-11,"Work From Home",09:42,18:34
ATD002959,EMP01121,2025-03-10,"Work From Home",09:52,18:20
ATD002960,EMP00797,2025-04-24,Present,08:36,17:14
ATD002961,EMP00816,2024-08-28,Present,08:47,16:54
ATD002962,EMP00992,2026-07-07,Absent,NULL,NULL
ATD002963,EMP00012,2026-04-27,"Half Day",09:10,13:02
ATD002964,EMP00795,2026-04-01,Present,08:45,17:14
ATD002965,EMP00389,2025-04-28,Present,09:19,17:28
ATD002966,EMP00851,2025-02-06,Absent,NULL,NULL
ATD002967,EMP00019,2026-07-25,Present,08:59,17:18
ATD002968,EMP00465,2025-10-22,Present,09:06,17:37
ATD002969,EMP00899,2024-09-17,Present,09:26,18:23
ATD002970,EMP00139,2026-02-05,Absent,NULL,NULL
ATD002971,EMP00699,2025-11-23,Present,09:22,18:50
ATD002972,EMP00432,2026-05-21,Present,08:53,18:16
ATD002973,EMP00183,2026-06-21,Absent,NULL,NULL
ATD002974,EMP00087,2025-08-13,"Work From Home",09:51,18:27
ATD002975,EMP00467,2025-01-31,"Work From Home",09:42,18:38
ATD002976,EMP00993,2025-04-13,"Work From Home",09:26,18:16
ATD002977,EMP00171,2025-04-11,Present,09:28,18:28
ATD002978,EMP01046,2025-02-14,Present,09:37,17:46
ATD002979,EMP00547,2026-04-19,"Half Day",08:47,12:29
ATD002980,EMP00682,2025-01-27,Present,08:36,16:48
ATD002981,EMP00749,2026-07-06,"Work From Home",09:34,18:16
ATD002982,EMP01009,2025-05-05,Present,08:39,17:36
ATD002983,EMP00058,2026-07-21,"Work From Home",09:44,18:28
ATD002984,EMP01219,2025-10-17,"Work From Home",09:07,17:43
ATD002985,EMP00449,2026-03-22,Present,09:11,18:23
ATD002986,EMP00428,2024-12-29,Absent,NULL,NULL
ATD002987,EMP00048,2025-02-25,Present,08:36,17:06
ATD002988,EMP00118,2025-07-30,Present,08:53,17:12
ATD002989,EMP01062,2026-07-12,"Work From Home",09:10,18:07
ATD002990,EMP00252,2026-02-26,"Work From Home",09:10,17:14
ATD002991,EMP00415,2025-01-18,"Work From Home",09:39,18:25
ATD002992,EMP00882,2025-01-11,Present,08:47,18:03
ATD002993,EMP01024,2026-03-24,Present,08:46,17:22
ATD002994,EMP00321,2025-10-01,Present,09:27,18:16
ATD002995,EMP00965,2025-09-16,"Work From Home",09:04,17:27
ATD002996,EMP00089,2025-11-30,Present,09:09,17:37
ATD002997,EMP00890,2025-07-03,Present,08:35,17:42
ATD002998,EMP00058,2025-09-08,"Work From Home",09:20,17:20
ATD002999,EMP00475,2024-08-27,Absent,NULL,NULL
ATD003000,EMP00717,2025-10-25,Present,09:26,18:39
ATD003001,EMP00185,2025-02-08,Absent,NULL,NULL
ATD003002,EMP00843,2025-02-06,"Work From Home",09:12,17:22
ATD003003,EMP00813,2025-01-13,Present,08:44,18:13
ATD003004,EMP00388,2025-03-11,Present,09:24,17:28
ATD003005,EMP00284,2026-05-17,"Work From Home",09:41,18:20
ATD003006,EMP00681,2025-08-22,"Work From Home",09:09,17:23
ATD003007,EMP00761,2025-02-09,Present,09:30,18:59
ATD003008,EMP01218,2025-12-13,Present,09:27,18:18
ATD003009,EMP00393,2025-03-30,Present,09:13,17:37
ATD003010,EMP00404,2024-12-29,Present,08:41,17:47
ATD003011,EMP00899,2024-09-10,"Work From Home",09:59,18:25
ATD003012,EMP01110,2025-10-04,Present,09:01,17:28
ATD003013,EMP00388,2025-08-29,"Half Day",09:15,13:10
ATD003014,EMP00762,2026-07-06,Present,09:40,18:41
ATD003015,EMP00505,2026-07-28,Present,09:29,18:15
ATD003016,EMP01139,2026-03-27,Present,09:20,18:05
ATD003017,EMP00230,2024-09-05,"Work From Home",09:22,17:34
ATD003018,EMP00403,2025-07-02,"Work From Home",09:19,17:41
ATD003019,EMP00819,2025-09-27,Present,09:02,17:40
ATD003020,EMP00788,2025-01-09,Present,09:28,18:32
ATD003021,EMP00037,2026-02-24,"Work From Home",09:02,17:45
ATD003022,EMP00087,2025-03-05,"Work From Home",09:21,18:04
ATD003023,EMP00668,2024-09-16,Present,09:22,18:49
ATD003024,EMP00427,2025-05-22,"Half Day",09:08,13:00
ATD003025,EMP00337,2024-12-25,"Work From Home",09:56,18:51
ATD003026,EMP01089,2026-02-05,"Half Day",08:31,12:41
ATD003027,EMP00814,2025-07-21,"Work From Home",09:02,17:19
ATD003028,EMP00028,2026-07-18,Present,08:46,17:14
ATD003029,EMP00951,2026-04-05,Absent,NULL,NULL
ATD003030,EMP00852,2025-05-15,Present,09:12,17:52
ATD003031,EMP00649,2024-12-16,Absent,NULL,NULL
ATD003032,EMP00151,2025-05-18,Present,08:58,17:21
ATD003033,EMP00533,2025-02-16,Absent,NULL,NULL
ATD003034,EMP00136,2025-02-05,Absent,NULL,NULL
ATD003035,EMP01034,2024-12-15,Present,09:38,18:22
ATD003036,EMP00300,2025-02-07,Absent,NULL,NULL
ATD003037,EMP00810,2024-12-25,Present,08:49,17:09
ATD003038,EMP01023,2026-02-14,"Work From Home",09:52,18:49
ATD003039,EMP01133,2024-11-12,Present,09:28,18:08
ATD003040,EMP00534,2025-02-14,"Work From Home",09:30,18:30
ATD003041,EMP01150,2026-03-24,Present,08:46,17:14
ATD003042,EMP01046,2025-10-25,"Work From Home",09:02,17:49
ATD003043,EMP00498,2025-09-13,"Half Day",09:04,13:13
ATD003044,EMP00092,2026-01-14,Present,09:08,17:52
ATD003045,EMP00482,2024-11-23,Present,08:46,17:15
ATD003046,EMP00214,2024-08-06,Present,08:54,17:45
ATD003047,EMP00160,2026-08-01,Present,09:13,17:37
ATD003048,EMP00388,2024-11-28,Present,09:17,17:30
ATD003049,EMP00819,2024-09-10,"Work From Home",09:43,17:59
ATD003050,EMP00798,2025-01-08,"Half Day",08:32,12:31
ATD003051,EMP01096,2025-11-21,"Work From Home",09:23,17:40
ATD003052,EMP00714,2024-09-19,Present,09:29,17:43
ATD003053,EMP01159,2025-02-24,Present,08:47,17:59
ATD003054,EMP01157,2025-11-05,Present,09:04,18:18
ATD003055,EMP00616,2025-10-02,"Work From Home",09:04,18:01
ATD003056,EMP00033,2024-10-06,Present,08:50,18:18
ATD003057,EMP00197,2026-03-29,Present,09:43,18:28
ATD003058,EMP00400,2024-10-07,Present,09:35,17:59
ATD003059,EMP00468,2026-07-22,Present,08:46,17:45
ATD003060,EMP00794,2024-11-13,Present,09:24,17:54
ATD003061,EMP00108,2024-11-02,Present,09:28,17:51
ATD003062,EMP00922,2026-05-18,Present,09:35,18:14
ATD003063,EMP00768,2024-12-09,Present,09:41,18:01
ATD003064,EMP00862,2026-03-04,"Half Day",08:38,12:13
ATD003065,EMP00826,2024-11-18,Present,09:43,18:31
ATD003066,EMP00936,2025-06-08,Present,09:15,18:05
ATD003067,EMP00534,2024-08-11,Present,09:27,18:02
ATD003068,EMP00778,2026-06-11,Absent,NULL,NULL
ATD003069,EMP00772,2025-06-29,Absent,NULL,NULL
ATD003070,EMP00831,2024-11-05,Present,09:35,19:02
ATD003071,EMP01146,2025-08-12,Absent,NULL,NULL
ATD003072,EMP00505,2024-09-02,Present,08:54,17:08
ATD003073,EMP00990,2024-11-12,Absent,NULL,NULL
ATD003074,EMP00604,2025-08-04,Present,08:53,17:00
ATD003075,EMP00981,2025-09-06,Present,08:41,16:45
ATD003076,EMP00617,2025-06-18,Present,08:33,16:50
ATD003077,EMP00186,2025-06-09,Absent,NULL,NULL
ATD003078,EMP00629,2024-12-11,Present,09:16,17:50
ATD003079,EMP01124,2025-07-26,Present,09:28,17:37
ATD003080,EMP00132,2025-07-31,Present,09:43,18:06
ATD003081,EMP00758,2024-10-30,"Half Day",08:48,12:48
ATD003082,EMP01195,2025-03-17,Absent,NULL,NULL
ATD003083,EMP00708,2025-12-24,Present,08:40,16:56
ATD003084,EMP01214,2025-04-15,Present,08:48,17:11
ATD003085,EMP00693,2024-11-04,Present,08:53,18:21
ATD003086,EMP00981,2026-02-17,Absent,NULL,NULL
ATD003087,EMP00396,2025-03-13,Absent,NULL,NULL
ATD003088,EMP00949,2026-03-11,"Work From Home",09:20,18:02
ATD003089,EMP00876,2025-09-25,Present,09:43,18:34
ATD003090,EMP00834,2024-12-11,Present,09:19,17:52
ATD003091,EMP00866,2024-12-14,Present,08:45,17:06
ATD003092,EMP00063,2025-04-28,"Work From Home",09:32,17:45
ATD003093,EMP00282,2025-08-25,Present,09:15,18:24
ATD003094,EMP00380,2025-02-15,Present,09:04,18:33
ATD003095,EMP01028,2024-09-17,Present,08:57,17:59
ATD003096,EMP00461,2026-04-02,Present,09:04,17:12
ATD003097,EMP00639,2026-02-08,"Half Day",08:56,12:54
ATD003098,EMP00801,2026-03-02,Present,09:33,18:19
ATD003099,EMP00901,2025-09-20,Present,09:43,18:28
ATD003100,EMP00096,2025-03-04,Present,09:32,18:53
ATD003101,EMP01017,2024-09-29,Present,09:22,18:05
ATD003102,EMP00983,2025-08-28,Present,09:09,17:53
ATD003103,EMP00512,2025-05-19,Absent,NULL,NULL
ATD003104,EMP01026,2026-03-02,Present,09:41,18:36
ATD003105,EMP00168,2025-08-16,"Half Day",08:55,12:52
ATD003106,EMP00463,2026-04-30,"Work From Home",09:11,17:25
ATD003107,EMP00283,2025-03-29,"Work From Home",09:43,18:13
ATD003108,EMP00667,2025-02-18,Absent,NULL,NULL
ATD003109,EMP01126,2025-02-20,Present,08:59,18:28
ATD003110,EMP00980,2026-05-22,Absent,NULL,NULL
ATD003111,EMP00553,2025-11-12,Present,08:58,17:31
ATD003112,EMP01170,2025-02-14,Present,09:43,18:27
ATD003113,EMP00184,2025-01-01,Present,09:43,18:26
ATD003114,EMP00519,2024-08-26,Present,08:46,16:57
ATD003115,EMP00630,2026-03-03,"Half Day",09:24,13:37
ATD003116,EMP00406,2025-11-26,"Half Day",08:58,13:11
ATD003117,EMP00359,2026-07-18,"Half Day",09:28,13:57
ATD003118,EMP00711,2025-03-07,Present,09:13,18:14
ATD003119,EMP00402,2026-06-07,Absent,NULL,NULL
ATD003120,EMP01160,2024-11-20,Present,08:48,17:22
ATD003121,EMP00043,2025-11-13,"Half Day",08:59,12:29
ATD003122,EMP01015,2025-06-23,Present,09:05,18:29
ATD003123,EMP00766,2026-01-01,Present,09:43,19:06
ATD003124,EMP00478,2025-06-08,Absent,NULL,NULL
ATD003125,EMP01142,2026-02-19,"Work From Home",09:22,18:19
ATD003126,EMP01027,2026-07-31,Present,08:43,17:29
ATD003127,EMP01224,2024-11-26,Present,08:34,17:20
ATD003128,EMP00711,2025-12-09,Present,09:31,17:43
ATD003129,EMP01147,2026-05-16,"Half Day",09:30,13:09
ATD003130,EMP01146,2025-05-13,Present,09:22,18:13
ATD003131,EMP00401,2025-07-11,Present,09:42,18:04
ATD003132,EMP00746,2024-09-29,"Work From Home",09:15,17:49
ATD003133,EMP01016,2025-05-26,Absent,NULL,NULL
ATD003134,EMP00081,2025-08-13,"Half Day",09:12,12:51
ATD003135,EMP00257,2024-08-20,"Work From Home",09:06,17:58
ATD003136,EMP00844,2025-12-02,Present,09:44,18:45
ATD003137,EMP00437,2026-05-29,Present,08:36,17:55
ATD003138,EMP01141,2024-12-24,Present,09:20,17:34
ATD003139,EMP00201,2024-09-06,Present,09:25,17:56
ATD003140,EMP00235,2025-08-01,Present,09:44,18:35
ATD003141,EMP00877,2025-02-10,Present,08:50,18:10
ATD003142,EMP00662,2025-07-09,Present,09:03,18:17
ATD003143,EMP00269,2024-10-10,Present,08:37,16:48
ATD003144,EMP00784,2024-08-17,Present,09:36,17:59
ATD003145,EMP00263,2025-12-29,Present,08:39,17:19
ATD003146,EMP00901,2025-06-24,Present,09:03,17:07
ATD003147,EMP00990,2025-01-06,Present,08:41,16:59
ATD003148,EMP00505,2026-03-10,"Work From Home",09:25,18:16
ATD003149,EMP00431,2025-05-22,"Work From Home",09:59,18:36
ATD003150,EMP00991,2026-06-26,Present,09:05,17:22
ATD003151,EMP00839,2026-03-11,Present,08:52,18:04
