salary_id,employee_id,basic_salary,bonus,deductions,net_salary,Pay_Date
SAL003640,EMP00781,24536.48,7570.33,9465.84,22640.97,2025-01-13
SAL003641,EMP00141,144190.74,7597.87,7055.8,144732.81,2025-04-20
SAL003642,EMP00153,24693.41,12093.05,7636.23,29150.23,2025-11-16
SAL003643,EMP00019,96897.8,19630.02,12648.48,103879.34,2024-09-09
SAL003644,EMP00290,77104.77,7630.28,6411.45,78323.6,2026-01-31
SAL003645,EMP00775,48112.66,1685.28,13047.24,36750.7,2024-10-19
SAL003646,EMP01211,56831.56,8505.94,10383,54954.5,2024-12-20
SAL003647,EMP00227,38665.45,6859.71,8877.93,36647.23,2025-02-27
SAL003648,EMP00856,85347.34,6456.23,3556.2,88247.37,2026-04-16
SAL003649,EMP00279,56230,14195.33,10218.74,60206.59,2025-08-10
SAL003650,EMP00106,116076.72,19187.05,2274.01,132989.76,2026-07-04
SAL003651,EMP00873,94149.32,4847.23,10434.75,88561.8,2026-05-03
SAL003652,EMP00215,23432.34,2526.26,2418.37,23540.23,2025-03-09
SAL003653,EMP00809,52169.99,7530.11,14786.54,44913.56,2025-04-15
SAL003654,EMP00323,76646.92,10665.8,6358.81,80953.91,2025-12-31
SAL003655,EMP00840,122963.57,1916.39,14999.84,109880.12,2026-03-08
SAL003656,EMP01150,53377.58,3715.58,14173.41,42919.75,2025-06-04
SAL003657,EMP01168,109335.81,4710.27,13700.9,100345.18,2026-08-04
SAL003658,EMP00948,23088.65,4909.12,10165.52,17832.25,2025-09-28
SAL003659,EMP00322,119483.61,4268.01,14283.72,109467.9,2025-10-05
SAL003660,EMP00465,22144.61,3158.46,11410.08,13892.99,2026-03-30
SAL003661,EMP00969,75027.08,19736.5,6745.98,88017.6,2025-06-27
SAL003662,EMP00803,47707.81,14500.68,13618.29,48590.2,2025-01-12
SAL003663,EMP00651,43520.63,17572.41,12007.7,49085.34,2024-11-15
SAL003664,EMP00891,139598.37,16615.96,7501.71,148712.62,2025-03-26
SAL003665,EMP00343,53118.31,5663.86,4743.3,54038.87,2025-07-31
SAL003666,EMP00993,74791.26,5013.64,3959.79,75845.11,2026-05-19
SAL003667,EMP00192,49610.22,6561.26,7810.2,48361.28,2025-05-22
SAL003668,EMP01180,74628.41,6394.7,9618.31,71404.8,2024-09-16
SAL003669,EMP00081,136813.24,1844.45,6242.46,132415.23,2024-09-05
SAL003670,EMP00201,137794.42,10165.22,13100.25,134859.39,2025-04-17
SAL003671,EMP00322,24481.77,6395.64,12721.66,18155.75,2026-02-06
SAL003672,EMP00926,125806.37,3770.7,9775.24,119801.83,2025-12-23
SAL003673,EMP01160,129592.97,17373.71,14604.6,132362.08,2026-01-15
SAL003674,EMP00808,102766.57,4684.32,11979.92,95470.97,2025-06-05
SAL003675,EMP00086,39509.14,12115.72,6860.98,44763.88,2026-04-06
SAL003676,EMP01181,98256.46,10472,10806.69,97921.77,2026-03-17
SAL003677,EMP00259,108933.38,7165.82,10000.85,106098.35,2024-11-17
SAL003678,EMP00644,88092.06,10963.72,4578.91,94476.87,2024-08-30
SAL003679,EMP00494,141474.84,11366.54,6020.16,146821.22,2026-07-01
SAL003680,EMP00443,89507.45,19446,12635.43,96318.02,2024-09-01
SAL003681,EMP00484,70359.58,5918.94,7996.26,68282.26,2024-12-04
SAL003682,EMP00316,108749.28,15988.76,11685.69,113052.35,2025-12-02
SAL003683,EMP00023,134104.36,13881.23,7844.84,140140.75,2025-04-16
SAL003684,EMP00665,91401.64,9976.31,1863.47,99514.48,2024-11-01
SAL003685,EMP00286,128260.85,11041.56,13014.55,126287.86,2026-06-22
SAL003686,EMP00452,63486.7,3615.93,8943.05,58159.58,2026-07-24
SAL003687,EMP01075,50594.7,19513.57,12748.18,57360.09,2024-11-15
SAL003688,EMP00009,56381.84,6628.03,10597.61,52412.26,2026-03-16
SAL003689,EMP00948,75407.8,8854.56,2974.02,81288.34,2024-09-11
SAL003690,EMP00752,24285.29,14915.22,14426.13,24774.38,2026-01-22
SAL003691,EMP00907,69629.98,5691.78,9153.03,66168.73,2024-09-27
SAL003692,EMP00881,51317.43,15849.66,11341.12,55825.97,2025-04-25
SAL003693,EMP01224,139957.2,3833.31,13565.98,130224.53,2026-02-10
SAL003694,EMP00958,140133.68,15144.73,5618.67,149659.74,2025-07-27
SAL003695,EMP00808,89838.37,1353.84,1888.92,89303.29,2024-08-29
SAL003696,EMP00138,42350.16,16576.31,3822.23,55104.24,2026-01-22
SAL003697,EMP01120,22613.57,1155.83,5546.42,18222.98,2026-05-25
SAL003698,EMP00396,90678.47,1206.58,1235.99,90649.06,2024-08-30
SAL003699,EMP01063,60004.55,16499.67,12751.22,63753,2025-06-08
SAL003700,EMP01048,62602.79,7641.08,3703.21,66540.66,2026-04-28
SAL003701,EMP00235,87516.13,16942.58,5658.74,98799.97,2025-05-18
SAL003702,EMP01060,96037.15,19226.44,2369.56,112894.03,2025-04-13
SAL003703,EMP00614,76126.9,2919.32,5225.77,73820.45,2026-02-21
SAL003704,EMP00275,136469.13,12953.55,14237.37,135185.31,2025-02-15
SAL003705,EMP00182,35949.64,18709.83,3076.71,51582.76,2025-02-18
SAL003706,EMP00979,147147.28,9115.12,14644.21,141618.19,2026-07-19
SAL003707,EMP00150,60520.75,17652.09,13570.69,64602.15,2025-06-26
SAL003708,EMP00140,135445.55,17593.88,2129.36,150910.07,2025-03-14
SAL003709,EMP00941,55428.39,17292.13,11622.06,61098.46,2026-06-18
SAL003710,EMP00309,112658.35,8176.11,10462.47,110371.99,2026-04-26
SAL003711,EMP00028,23750.67,13661,6215.09,31196.58,2025-12-10
SAL003712,EMP00270,86158.34,1859.73,13259.27,74758.8,2026-06-23
SAL003713,EMP00688,57004.16,7108.21,12061.61,52050.76,2025-12-04
SAL003714,EMP00348,129128.18,6561.99,5066.13,130624.04,2026-04-09
SAL003715,EMP00647,109341.24,5199.46,3882.49,110658.21,2026-02-16
SAL003716,EMP00814,30293.41,2371.61,1441.93,31223.09,2026-06-03
SAL003717,EMP00531,145693.86,9203.95,1541.19,153356.62,2025-12-30
SAL003718,EMP00504,61540.43,7058.08,14591.48,54007.03,2026-03-11
SAL003719,EMP01163,60484.6,14213.62,3296.49,71401.73,2026-07-22
SAL003720,EMP00791,104782.31,5195.43,13541.96,96435.78,2026-04-20
SAL003721,EMP00066,148463.19,16434.29,7082.4,157815.08,2026-05-19
SAL003722,EMP01068,141788.34,17585.8,7140.87,152233.27,2024-12-25
SAL003723,EMP00500,90861.75,18720.01,7537.76,102044,2025-12-01
SAL003724,EMP00619,29109.87,3160.23,6870.44,25399.66,2024-12-04
SAL003725,EMP01226,110277.34,18589,14318.59,114547.75,2026-07-07
SAL003726,EMP00396,99068.89,19395.78,3716.07,114748.6,2026-07-03
SAL003727,EMP01208,63353.83,5748.59,4435.19,64667.23,2025-12-04
SAL003728,EMP01107,142855.62,17889.56,14869.95,145875.23,2026-02-06
SAL003729,EMP00803,139774.89,5611.39,13512.18,131874.1,2026-06-05
SAL003730,EMP00984,45200.09,15964,1801.89,59362.2,2026-05-30
SAL003731,EMP00710,43485.92,1624.57,8413.98,36696.51,2025-08-13
SAL003732,EMP00408,118452.59,12468.29,1074.72,129846.16,2026-04-07
SAL003733,EMP00616,145206.72,8759.16,9199.7,144766.18,2026-06-18
SAL003734,EMP00879,71973.54,13883,12205.73,73650.81,2025-12-10
SAL003735,EMP00653,65208.49,16321.08,11745.21,69784.36,2024-08-29
SAL003736,EMP01209,63097.98,13161.38,3945.97,72313.39,2026-08-02
SAL003737,EMP00052,73737.9,7164.92,13540.88,67361.94,2025-02-04
SAL003738,EMP00432,112913.68,18251.03,10774.68,120390.03,2025-07-19
SAL003739,EMP00828,79338.61,13257.61,2280.32,90315.9,2025-12-25
SAL003740,EMP00276,38947.92,15938.03,14110.81,40775.14,2025-10-11
SAL003741,EMP00230,99127.67,15474.8,4099.29,110503.18,2025-12-10
SAL003742,EMP00865,108135.42,1479.67,14436.95,95178.14,2026-01-07
SAL003743,EMP00517,22915.31,10334.93,8574.29,24675.95,2025-06-06
SAL003744,EMP01066,90055.56,4274.93,1475.78,92854.71,2025-06-22
SAL003745,EMP01102,96062.03,1525.22,1822.05,95765.2,2025-09-03
SAL003746,EMP00827,38591.82,3433.28,5262.95,36762.15,2024-12-11
SAL003747,EMP00236,104780.31,5228.66,11457.1,98551.87,2024-09-20
SAL003748,EMP00411,86561.08,6145.46,12964.34,79742.2,2025-03-03
SAL003749,EMP01097,77473.53,15312.06,13151.12,79634.47,2025-06-02
SAL003750,EMP00120,112774.7,19910.12,7743.58,124941.24,2025-08-26
SAL003751,EMP01111,127962.87,10725.04,3591.04,135096.87,2025-09-24
SAL003752,EMP00655,111062.89,7029.21,10771.2,107320.9,2026-07-12
SAL003753,EMP00953,116410.79,9488.81,9046.74,116852.86,2025-02-08
SAL003754,EMP01061,91916.97,13752.29,4104.71,101564.55,2025-12-23
SAL003755,EMP01058,100738.21,5669.84,2756.11,103651.94,2025-03-23
SAL003756,EMP01186,47458.78,12941.07,2297.37,58102.48,2026-02-06
SAL003757,EMP00671,31632.39,4184.62,8661.75,27155.26,2025-12-11
SAL003758,EMP00491,68478.94,6235.01,6932.02,67781.93,2025-03-03
SAL003759,EMP00640,106325.77,1277.81,4679.96,102923.62,2025-03-07
SAL003760,EMP00409,41154.17,5025.34,4570.21,41609.3,2025-08-09
SAL003761,EMP01127,137118.86,16065.23,10292.85,142891.24,2025-08-02
SAL003762,EMP00903,26947.27,3061.8,12560.67,17448.4,2025-12-13
SAL003763,EMP00856,127400.21,18528.34,12984.67,132943.88,2025-08-21
SAL003764,EMP00346,23789.81,6801.46,14749.23,15842.04,2025-03-07
SAL003765,EMP00456,107110.32,4522.06,7483.53,104148.85,2026-03-27
SAL003766,EMP00086,125123.81,5905.92,11880.89,119148.84,2024-10-20
SAL003767,EMP00569,144815.93,12852.14,13816.04,143852.03,2025-08-05
SAL003768,EMP00740,75902.84,19328.82,9211.27,86020.39,2026-03-11
SAL003769,EMP00969,147620.64,2386.13,12957.37,137049.4,2025-06-27
SAL003770,EMP00627,107885.09,1678.86,1353.16,108210.79,2026-03-21
SAL003771,EMP00019,64840.96,17453.2,2465.04,79829.12,2025-01-16
SAL003772,EMP00746,111163.51,16112.04,9915.31,117360.24,2026-03-17
SAL003773,EMP01058,117818.61,14896.32,11501.35,121213.58,2025-01-09
SAL003774,EMP00372,107546.11,13401.34,12047.59,108899.86,2025-10-24
SAL003775,EMP00977,54613.27,7634.53,12962.59,49285.21,2024-12-18
SAL003776,EMP01116,27184.52,2910.73,9630.94,20464.31,2025-08-19
SAL003777,EMP00548,29768.27,11245.03,1778.97,39234.33,2026-01-27
SAL003778,EMP00504,32999.14,2132.92,7315.12,27816.94,2024-08-30
SAL003779,EMP00252,64212.79,16712.58,13880.62,67044.75,2026-08-09
SAL003780,EMP00281,122533.59,18356.59,11702.19,129187.99,2026-07-09
SAL003781,EMP01174,103005.84,13027.45,3817.87,112215.42,2025-05-29
SAL003782,EMP00488,129276.27,16466.59,9548.21,136194.65,2026-07-07
SAL003783,EMP00162,47843.96,7524.29,12858.41,42509.84,2024-08-18
SAL003784,EMP00352,37943.1,14151.96,13627.18,38467.88,2025-03-18
SAL003785,EMP01090,97148.82,1584.14,11862.1,86870.86,2026-08-07
SAL003786,EMP00419,107139.82,16821.97,10376.25,113585.54,2025-05-14
SAL003787,EMP01115,115351.88,12027.6,13078.91,114300.57,2026-05-14
SAL003788,EMP00365,149367.43,11870.64,10303.84,150934.23,2025-08-11
SAL003789,EMP00828,119858.13,3089.09,6892.91,116054.31,2026-01-30
SAL003790,EMP00914,40975.4,1636.79,11639.49,30972.7,2024-10-02
SAL003791,EMP00565,105252.92,17151.88,4642.15,117762.65,2024-10-24
SAL003792,EMP00682,144173.73,9742.13,9698.3,144217.56,2025-08-17
SAL003793,EMP00238,106090.12,4468.45,13217.54,97341.03,2026-01-16
SAL003794,EMP00034,40618.48,6878.68,5905.1,41592.06,2025-09-24
SAL003795,EMP01227,55576.89,17744.31,1349.1,71972.1,2025-09-28
SAL003796,EMP00816,46113.75,17159.89,13610.55,49663.09,2026-07-16
SAL003797,EMP00387,25423.57,16196.94,9336.56,32283.95,2026-04-24
SAL003798,EMP00229,39490.95,4294.53,11736.26,32049.22,2025-01-05
SAL003799,EMP00575,70590.09,19211.66,7558.6,82243.15,2024-08-26
SAL003800,EMP00990,125704.97,11369.43,9132.97,127941.43,2025-03-17
SAL003801,EMP00682,44782.77,17228.02,12974.48,49036.31,2026-05-09
SAL003802,EMP00251,123335.62,15908.66,6280.98,132963.3,2026-06-23
SAL003803,EMP00563,135040.04,8474.41,13868.77,129645.68,2026-01-16
SAL003804,EMP00192,83646.51,2750.56,9637.54,76759.53,2025-01-28
SAL003805,EMP00970,66602.94,15685.8,11594.07,70694.67,2026-06-17
SAL003806,EMP00827,40946.63,18735.94,12577.88,47104.69,2024-09-12
SAL003807,EMP00910,71535.66,12619.2,1568.68,82586.18,2025-03-12
SAL003808,EMP00698,34186.05,18993.16,14686.58,38492.63,2025-09-02
SAL003809,EMP01071,98995.2,10461.78,4608.47,104848.51,2025-06-18
SAL003810,EMP00281,79369.97,4376.14,3598.07,80148.04,2024-09-16
SAL003811,EMP00461,142866.86,4572.03,10648.29,136790.6,2025-05-01
SAL003812,EMP00480,34551.16,9759.72,10623.81,33687.07,2025-10-26
SAL003813,EMP00211,29556.54,6779.22,12166.69,24169.07,2024-09-21
SAL003814,EMP00564,26645.03,12362.49,4790.78,34216.74,2025-08-09
SAL003815,EMP00545,26337.06,15474.37,8450.91,33360.52,2025-09-01
SAL003816,EMP00068,109673.32,18174.81,2653.69,125194.44,2025-12-04
SAL003817,EMP00696,129054.03,15197.18,1443.46,142807.75,2025-05-06
SAL003818,EMP00940,55543.91,19751.62,5284.16,70011.37,2025-11-02
SAL003819,EMP00346,64277.09,13281.46,1446.93,76111.62,2025-12-01
SAL003820,EMP00258,88882.58,14917.75,6306.72,97493.61,2025-06-17
SAL003821,EMP00490,105104.16,2530.16,4738.8,102895.52,2026-06-03
SAL003822,EMP00698,67807.61,3176.53,10609.39,60374.75,2026-03-27
SAL003823,EMP00782,77798.05,14629.49,6591.63,85835.91,2025-06-08
SAL003824,EMP01186,111701.12,19534.97,7352.24,123883.85,2026-03-16
SAL003825,EMP00570,42110.72,12176.66,9950.13,44337.25,2026-07-20
SAL003826,EMP00763,75894.62,17572.08,9696.07,83770.63,2024-09-09
SAL003827,EMP00601,135911.14,10550.4,12048.46,134413.08,2024-10-05
SAL003828,EMP00965,115030.22,13939.13,13121.14,115848.21,2026-04-25
SAL003829,EMP01161,20929.75,4960.07,13403.87,12485.95,2025-07-14
SAL003830,EMP00876,111717.69,16941.73,8169.12,120490.3,2025-03-13
SAL003831,EMP01172,74818.86,9260.97,14287.78,69792.05,2025-06-05
SAL003832,EMP01016,130624.58,18880.1,14802.06,134702.62,2025-12-06
SAL003833,EMP00113,111120.37,11883.25,4182.59,118821.03,2025-06-10
SAL003834,EMP00147,137477.52,19736.93,5900.29,151314.16,2025-06-19
SAL003835,EMP00503,62170.1,16363.92,7315.86,71218.16,2024-08-21
SAL003836,EMP01119,130130.92,8636.22,8340.13,130427.01,2026-06-12
SAL003837,EMP01225,36354.75,12407.73,13533.75,35228.73,2026-06-21
SAL003838,EMP00014,65408.55,4908.04,13412.72,56903.87,2025-07-28
SAL003839,EMP00337,68590.36,16904.47,2076.12,83418.71,2026-05-27
SAL003840,EMP00194,91078.04,11084.99,3932.61,98230.42,2025-05-01
SAL003841,EMP00641,71727.79,15463.83,1281.55,85910.07,2026-03-11
SAL003842,EMP00609,79719.89,7039.29,11159.16,75600.02,2025-03-05
SAL003843,EMP00848,66618.79,3216.98,2314.35,67521.42,2024-09-06
SAL003844,EMP01107,43946.08,3207.84,3472.83,43681.09,2025-11-20
SAL003845,EMP00161,63436.81,15373.88,11215.07,67595.62,2025-05-26
SAL003846,EMP00705,64401.9,7576.13,3053.51,68924.52,2026-05-15
SAL003847,EMP00255,89147.34,1605.1,4466.45,86285.99,2025-01-22
SAL003848,EMP01147,62749.05,5873.2,10817.3,57804.95,2025-04-02
SAL003849,EMP01053,120056.49,14945.01,3882.59,131118.91,2025-09-01
SAL003850,EMP00937,39959.7,15210.75,14371.77,40798.68,2026-08-03
SAL003851,EMP00726,96502.83,8228.89,7433.98,97297.74,2024-08-27
SAL003852,EMP00724,68476.64,15910.99,11893.53,72494.1,2025-04-06
SAL003853,EMP00071,100001.26,1976.27,11766.01,90211.52,2025-04-17
SAL003854,EMP00282,87246.67,9314.06,11957.26,84603.47,2025-11-06
SAL003855,EMP00696,134994.17,17332.71,8120.64,144206.24,2025-10-12
SAL003856,EMP00275,89059.75,4046.27,3057.21,90048.81,2024-08-15
SAL003857,EMP00829,28885.14,9469.63,5524.4,32830.37,2025-04-12
SAL003858,EMP00996,68265.37,8593.74,5697.46,71161.65,2026-03-02
SAL003859,EMP00112,142152.97,16596.36,2849.95,155899.38,2025-05-05
SAL003860,EMP00068,129634.72,8571.99,6094.97,132111.74,2025-10-10
SAL003861,EMP00537,135331.69,10959.36,2514.15,143776.9,2026-04-01
SAL003862,EMP00962,55500.93,17567.17,5067.06,68001.04,2026-03-10
SAL003863,EMP00135,141496.74,15393.97,14501.85,142388.86,2024-09-11
SAL003864,EMP00738,85012.15,9587.68,14196.07,80403.76,2024-10-12
SAL003865,EMP00988,51792.87,11895.5,3874.1,59814.27,2026-07-02
SAL003866,EMP00363,143796.33,2478.74,6052.66,140222.41,2024-12-19
SAL003867,EMP00590,104883.13,5507.51,8344.43,102046.21,2024-10-13
SAL003868,EMP01185,28186.65,18990.07,13521.07,33655.65,2024-12-11
SAL003869,EMP01177,25395.66,8083.19,5763.27,27715.58,2025-01-06
SAL003870,EMP00551,59729.36,12631.81,1428.57,70932.6,2026-02-21
SAL003871,EMP00094,69814.46,1592.63,4213,67194.09,2026-02-19
SAL003872,EMP01038,110760.49,19000.16,14161.75,115598.9,2026-01-23
SAL003873,EMP00803,78598.97,10998.01,3527.79,86069.19,2025-02-23
SAL003874,EMP01211,71971.04,6514.53,12850.72,65634.85,2026-07-26
SAL003875,EMP00644,49562.4,19876.65,1761.16,67677.89,2024-11-21
SAL003876,EMP00752,68656.06,17392.11,3691.97,82356.2,2024-11-03
SAL003877,EMP00817,64198.24,4405.12,6516.71,62086.65,2026-05-22
SAL003878,EMP01199,36253.43,11846.67,8442.84,39657.26,2024-11-03
SAL003879,EMP00475,23505.84,12888.31,9271.9,27122.25,2026-01-12
SAL003880,EMP00448,24488.72,11605.04,2427.24,33666.52,2026-01-30
SAL003881,EMP00613,90130.5,14871.18,10155.04,94846.64,2026-02-18
SAL003882,EMP00822,142101.85,6459.91,8022.18,140539.58,2024-10-09
SAL003883,EMP00649,58271.11,15201.65,6134.47,67338.29,2024-09-19
SAL003884,EMP00657,147328.77,1514.66,10796.4,138047.03,2025-07-12
SAL003885,EMP00811,63116.01,3205.66,11894.31,54427.36,2026-01-06
SAL003886,EMP00665,65970.16,5326.98,2193.49,69103.65,2026-08-11
SAL003887,EMP00168,24581.9,9781.55,4684.68,29678.77,2025-05-12
SAL003888,EMP00514,32860,14784.5,12140.58,35503.92,2025-01-14
SAL003889,EMP00325,71103.93,9273.12,5886.95,74490.1,2026-03-13
SAL003890,EMP00944,107194.9,8098.09,13864.07,101428.92,2025-10-06
SAL003891,EMP01007,70927.68,13446.08,8944.83,75428.93,2024-10-28
SAL003892,EMP00701,73400.22,9488.65,4222.56,78666.31,2025-02-11
SAL003893,EMP00817,57685.18,18924.99,11951.03,64659.14,2026-06-14
SAL003894,EMP00036,124802.7,9004.14,10118.58,123688.26,2024-11-13
SAL003895,EMP00146,82126.9,7585.64,8348.32,81364.22,2026-06-30
SAL003896,EMP00779,65296.95,15774.69,5345.18,75726.46,2025-10-04
SAL003897,EMP00506,24527.12,8000.06,7253.42,25273.76,2025-04-17
SAL003898,EMP00964,106083.66,2349.61,3920.99,104512.28,2026-06-15
SAL003899,EMP00491,28049,8181.21,6526.6,29703.61,2026-04-23
SAL003900,EMP00209,110158.39,8324.41,14912.12,103570.68,2025-01-13
SAL003901,EMP00173,35923.15,16027.96,14028.18,37922.93,2025-08-31
SAL003902,EMP00351,140786.64,14005.29,4273.28,150518.65,2026-01-21
SAL003903,EMP00371,36639.46,15207.93,5847.83,45999.56,2025-04-29
SAL003904,EMP01064,98529.72,6712.33,9384.38,95857.67,2026-05-12
SAL003905,EMP00450,28264.95,19124.36,12520.3,34869.01,2025-11-17
SAL003906,EMP01032,94620.87,2969.16,5815.03,91775,2026-01-11
SAL003907,EMP01019,61759.55,14453.34,7220.55,68992.34,2025-09-24
SAL003908,EMP00484,79130.6,11389.61,7853.22,82666.99,2024-08-25
SAL003909,EMP00113,135418.53,10863.01,7019.89,139261.65,2026-01-18
SAL003910,EMP01084,37707.57,6846.94,7511.26,37043.25,2025-07-23
SAL003911,EMP00656,56780.78,4398.77,12174.56,49004.99,2024-10-19
SAL003912,EMP00435,137364.21,19505.45,6535.31,150334.35,2025-01-07
SAL003913,EMP01052,31086.88,1353.35,14723.63,17716.6,2026-03-11
SAL003914,EMP01053,73953.44,3138.14,10641.24,66450.34,2025-08-19
SAL003915,EMP00899,60491.58,1380.04,10360.8,51510.82,2026-03-15
SAL003916,EMP00793,146199.43,15440.15,1714.55,159925.03,2026-02-07
SAL003917,EMP01136,96029.41,6914.44,11131.99,91811.86,2025-12-14
SAL003918,EMP00595,129223.62,1072.58,8708.2,121588,2026-02-25
SAL003919,EMP01096,109775.35,12591.63,11397.3,110969.68,2025-04-07
SAL003920,EMP01199,41239.64,16791.07,1567.27,56463.44,2026-07-25
SAL003921,EMP00742,81472.36,9473.51,2073.44,88872.43,2025-02-13
SAL003922,EMP00863,124388.17,14078.46,3288.16,135178.47,2025-10-20
SAL003923,EMP00009,77412.3,11970.55,7990.89,81391.96,2025-01-02
SAL003924,EMP00193,113299.24,8055.02,4934.84,116419.42,2025-08-17
SAL003925,EMP00653,24977,19547.04,9225.12,35298.92,2024-09-30
SAL003926,EMP00929,24976.35,16785.39,1191.38,40570.36,2026-08-12
SAL003927,EMP01054,69765.64,15890.64,12719.84,72936.44,2025-10-06
SAL003928,EMP01031,31108.17,16351.84,11767.8,35692.21,2024-11-10
SAL003929,EMP01225,121531.03,17529.02,10808.28,128251.77,2025-08-27
SAL003930,EMP00234,90884.73,6342.98,9495.76,87731.95,2026-03-28
SAL003931,EMP00961,126771.73,10649.96,14891.53,122530.16,2025-08-02
SAL003932,EMP00666,22024.9,18844.1,6030.58,34838.42,2025-12-14
SAL003933,EMP00953,45633.46,13944.76,4053.49,55524.73,2026-03-31
SAL003934,EMP00921,125661.12,17717.52,11465.84,131912.8,2024-10-01
SAL003935,EMP00609,92110.79,1753.48,12155.68,81708.59,2025-05-18
SAL003936,EMP01173,88252.31,11317.02,9318.5,90250.83,2025-07-20
SAL003937,EMP01161,69820.01,11439.66,9437.71,71821.96,2025-06-05
SAL003938,EMP01177,111798.69,12144.07,8016.64,115926.12,2025-02-26
SAL003939,EMP00788,107376.04,6678.07,6213.21,107840.9,2026-07-02
SAL003940,EMP00328,42901.24,15781.72,9462.78,49220.18,2025-11-27
SAL003941,EMP00022,111203.12,10924.35,2117.45,120010.02,2025-06-14
SAL003942,EMP00110,130320.51,7164.15,1042.04,136442.62,2026-05-17
SAL003943,EMP01054,110520.47,4118.29,13228.13,101410.63,2025-09-04
SAL003944,EMP01115,71631.25,18141.5,9033.8,80738.95,2024-12-29
SAL003945,EMP00182,31879.86,13412.6,11220.95,34071.51,2025-08-07
SAL003946,EMP00551,50178.34,12380.85,3294.14,59265.05,2024-11-12
SAL003947,EMP00663,47630.29,4603.93,11523.8,40710.42,2025-06-02
SAL003948,EMP00841,89380.22,19678.03,7533.1,101525.15,2025-09-01
SAL003949,EMP00494,58293.22,5483.29,9547.84,54228.67,2024-09-14
SAL003950,EMP00430,21462.52,11717.5,12925.72,20254.3,2026-07-26
SAL003951,EMP00909,84332.16,7039.99,13278.95,78093.2,2026-05-13
SAL003952,EMP00332,59811.01,6362.16,8659.23,57513.94,2024-10-23
SAL003953,EMP00290,130490.06,7030.01,7210.24,130309.83,2025-05-04
SAL003954,EMP00928,111005.17,1266.79,2528.88,109743.08,2025-02-09
SAL003955,EMP00619,116582.9,18669.36,13685.88,121566.38,2026-07-04
SAL003956,EMP00512,60825.46,4895.26,1586.73,64133.99,2025-07-18
SAL003957,EMP00790,65456.17,7183.56,8717.75,63921.98,2024-09-01
SAL003958,EMP00689,21090.46,4353.07,2898.33,22545.2,2026-01-13
SAL003959,EMP00529,33586.49,3825.96,3909.27,33503.18,2025-02-12
SAL003960,EMP00885,44618.34,6333.4,13147.54,37804.2,2025-09-11
SAL003961,EMP00663,65306.91,1073.35,3756.48,62623.78,2025-11-08
SAL003962,EMP00394,28953.37,16965.62,7202.64,38716.35,2025-03-27
SAL003963,EMP00871,115296.4,17414.97,3733.27,128978.1,2025-06-27
SAL003964,EMP00380,137734.76,14013.47,7525.99,144222.24,2025-02-23
SAL003965,EMP01091,80048,6650.42,6725.19,79973.23,2025-11-14
SAL003966,EMP00458,79203.15,9477.16,14306.36,74373.95,2026-07-29
SAL003967,EMP00404,90965.15,15105.79,3196.53,102874.41,2025-06-16
SAL003968,EMP00300,80017.54,11591.95,11776.23,79833.26,2025-01-02
SAL003969,EMP01090,139372.97,9643.62,2029.22,146987.37,2025-03-21
SAL003970,EMP01130,59961.49,10614.06,10922.67,59652.88,2026-06-14
SAL003971,EMP00380,144452.15,6069.58,9111.03,141410.7,2025-09-21
SAL003972,EMP00674,78241.01,6040.24,4534.69,79746.56,2025-03-27
